gene_id	gene_symbol	description	category	log2FoldChange	pvalue	padj	significant
MMAR_0345	mmp_345	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0345	Background_Genome	0.1350	1.1917e-01	1.9835e-01	NO
MMAR_0419	mmp_419	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0419	Background_Genome	-0.1262	1.1960e-01	1.9878e-01	NO
MMAR_0450	mmp_450	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0450	Background_Genome	0.2029	1.2115e-01	2.0108e-01	NO
MMAR_0908	mmp_908	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0908	Background_Genome	0.1114	1.2158e-01	2.0152e-01	NO
MMAR_0679	mmp_679	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0679	Background_Genome	-0.1729	1.2319e-01	2.0390e-01	NO
MMAR_1300	rpoB	DNA-directed RNA polymerase beta subunit	Housekeeping	0.1952	1.2399e-01	2.0493e-01	NO
MMAR_0092	mmp_92	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0092	Background_Genome	0.1625	1.2478e-01	2.0569e-01	NO
MMAR_0673	mmp_673	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0673	Background_Genome	0.1913	1.2471e-01	2.0569e-01	NO
MMAR_1163	mmp_1163	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1163	Background_Genome	-0.1976	1.2503e-01	2.0581e-01	NO
MMAR_2315	fmt	Formyltransferase (glycopeptidolipid modification)	Biofilm_GPL	0.1093	1.2561e-01	2.0619e-01	NO
MMAR_0145	mmp_145	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0145	Background_Genome	-0.2022	1.2544e-01	2.0619e-01	NO
MMAR_0156	mmp_156	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0156	Background_Genome	-0.0644	1.2651e-01	2.0739e-01	NO
MMAR_4996	mmpL8	Sulfolipid transporter MmpL8	Cell_Wall_Lipids	0.1571	1.2734e-01	2.0847e-01	NO
MMAR_0087	mmp_87	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0087	Background_Genome	-0.1823	1.2900e-01	2.1090e-01	NO
MMAR_1043	mmp_1043	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1043	Background_Genome	-0.0503	1.3160e-01	2.1487e-01	NO
MMAR_0433	mmp_433	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0433	Background_Genome	0.1792	1.3245e-01	2.1594e-01	NO
MMAR_0271	mmp_271	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0271	Background_Genome	0.1192	1.3301e-01	2.1657e-01	NO
MMAR_0846	mmp_846	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0846	Background_Genome	-0.0804	1.3470e-01	2.1903e-01	NO
MMAR_0561	mmp_561	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0561	Background_Genome	-0.1446	1.3495e-01	2.1914e-01	NO
MMAR_0396	mmp_396	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0396	Background_Genome	-0.1447	1.3680e-01	2.2184e-01	NO
MMAR_0124	mmp_124	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0124	Background_Genome	0.0797	1.3770e-01	2.2299e-01	NO
MMAR_0926	mmp_926	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0926	Background_Genome	-0.0972	1.3789e-01	2.2300e-01	NO
MMAR_0151	mmp_151	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0151	Background_Genome	-0.1339	1.3971e-01	2.2535e-01	NO
MMAR_0378	mmp_378	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0378	Background_Genome	-0.2007	1.3963e-01	2.2535e-01	NO
MMAR_0603	mmp_603	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0603	Background_Genome	0.2641	1.4057e-01	2.2612e-01	NO
MMAR_0784	mmp_784	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0784	Background_Genome	0.1580	1.4044e-01	2.2612e-01	NO
MMAR_1133	mmp_1133	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1133	Background_Genome	0.0934	1.4154e-01	2.2738e-01	NO
MMAR_0289	mmp_289	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0289	Background_Genome	0.1904	1.4180e-01	2.2748e-01	NO
MMAR_1145	mmp_1145	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1145	Background_Genome	-0.1182	1.4424e-01	2.3109e-01	NO
MMAR_0153	mmp_153	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0153	Background_Genome	-0.1601	1.4487e-01	2.3148e-01	NO
MMAR_0834	mmp_834	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0834	Background_Genome	-0.1161	1.4486e-01	2.3148e-01	NO
MMAR_1165	mmp_1165	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1165	Background_Genome	0.1110	1.4507e-01	2.3150e-01	NO
MMAR_0073	mmp_73	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0073	Background_Genome	-0.1969	1.4545e-01	2.3179e-01	NO
MMAR_0426	mmp_426	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0426	Background_Genome	0.1326	1.4571e-01	2.3189e-01	NO
MMAR_0321	mmp_321	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0321	Background_Genome	0.0940	1.4635e-01	2.3261e-01	NO
MMAR_0500	mmp_500	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0500	Background_Genome	0.0518	1.4817e-01	2.3520e-01	NO
MMAR_0559	mmp_559	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0559	Background_Genome	0.0509	1.4964e-01	2.3722e-01	NO
MMAR_0269	mmp_269	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0269	Background_Genome	0.1461	1.5132e-01	2.3955e-01	NO
MMAR_5440	esxB	10 kDa culture filtrate antigen CFP-10	ESX_Secretion	-0.2483	1.5209e-01	2.4046e-01	NO
MMAR_0576	mmp_576	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0576	Background_Genome	0.1849	1.5368e-01	2.4265e-01	NO
MMAR_0077	mmp_77	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0077	Background_Genome	0.1192	1.5418e-01	2.4313e-01	NO
MMAR_0756	mmp_756	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0756	Background_Genome	0.1398	1.5586e-01	2.4513e-01	NO
MMAR_0955	mmp_955	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0955	Background_Genome	0.1234	1.5575e-01	2.4513e-01	NO
MMAR_1054	mmp_1054	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1054	Background_Genome	-0.1006	1.5747e-01	2.4734e-01	NO
MMAR_0620	mmp_620	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0620	Background_Genome	0.1325	1.5918e-01	2.4969e-01	NO
MMAR_0885	mmp_885	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0885	Background_Genome	-0.1003	1.6031e-01	2.5114e-01	NO
MMAR_0186	mmp_186	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0186	Background_Genome	0.1857	1.6311e-01	2.5520e-01	NO
MMAR_0363	mmp_363	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0363	Background_Genome	0.1600	1.6368e-01	2.5575e-01	NO
MMAR_2101	gyrB	DNA gyrase subunit B	Housekeeping	-0.1292	1.6535e-01	2.5769e-01	NO
MMAR_0902	mmp_902	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0902	Background_Genome	-0.2097	1.6519e-01	2.5769e-01	NO
MMAR_0689	mmp_689	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0689	Background_Genome	0.1136	1.6653e-01	2.5919e-01	NO
MMAR_5445	eccB1	ESX-1 membrane protein EccB1	ESX_Secretion	-0.0892	1.6696e-01	2.5944e-01	NO
MMAR_0993	mmp_993	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0993	Background_Genome	0.1487	1.6712e-01	2.5944e-01	NO
MMAR_1035	mmp_1035	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1035	Background_Genome	-0.1406	1.6791e-01	2.6033e-01	NO
MMAR_0563	mmp_563	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0563	Background_Genome	-0.1665	1.6861e-01	2.6108e-01	NO
MMAR_0581	mmp_581	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0581	Background_Genome	0.1779	1.7023e-01	2.6324e-01	NO
MMAR_0967	mmp_967	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0967	Background_Genome	-0.1204	1.7182e-01	2.6535e-01	NO
MMAR_0886	mmp_886	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0886	Background_Genome	0.1154	1.7229e-01	2.6574e-01	NO
MMAR_0094	mmp_94	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0094	Background_Genome	-0.1218	1.7287e-01	2.6618e-01	NO
MMAR_1027	mmp_1027	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1027	Background_Genome	-0.1324	1.7302e-01	2.6618e-01	NO
MMAR_1534	fabD	Malonyl-CoA:ACP transacylase FabD	Cell_Wall_Lipids	-0.1241	1.7326e-01	2.6622e-01	NO
MMAR_0533	mmp_533	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0533	Background_Genome	0.0793	1.7454e-01	2.6784e-01	NO
MMAR_1535	acpM	Acyl carrier protein AcpM (meromycolic chain carrier)	Cell_Wall_Lipids	-0.1296	1.7484e-01	2.6795e-01	NO
MMAR_0619	mmp_619	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0619	Background_Genome	0.1400	1.7666e-01	2.7040e-01	NO
MMAR_0894	mmp_894	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0894	Background_Genome	-0.1351	1.7813e-01	2.7219e-01	NO
MMAR_1139	mmp_1139	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1139	Background_Genome	0.1306	1.7828e-01	2.7219e-01	NO
MMAR_1082	mmp_1082	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1082	Background_Genome	0.1738	1.7931e-01	2.7341e-01	NO
MMAR_0405	mmp_405	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0405	Background_Genome	0.0931	1.8018e-01	2.7412e-01	NO
MMAR_0838	mmp_838	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0838	Background_Genome	0.1642	1.8046e-01	2.7412e-01	NO
MMAR_1125	mmp_1125	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1125	Background_Genome	-0.1182	1.8045e-01	2.7412e-01	NO
MMAR_0115	mmp_115	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0115	Background_Genome	-0.1221	1.8444e-01	2.7982e-01	NO
MMAR_1030	mmp_1030	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1030	Background_Genome	0.1635	1.8913e-01	2.8656e-01	NO
MMAR_1191	mmp_1191	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1191	Background_Genome	-0.1871	1.9105e-01	2.8910e-01	NO
MMAR_0667	mmp_667	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0667	Background_Genome	-0.1255	1.9175e-01	2.8980e-01	NO
MMAR_0857	mmp_857	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0857	Background_Genome	-0.1017	1.9368e-01	2.9198e-01	NO
MMAR_0974	mmp_974	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0974	Background_Genome	0.1388	1.9358e-01	2.9198e-01	NO
MMAR_0239	mmp_239	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0239	Background_Genome	0.1083	1.9402e-01	2.9213e-01	NO
MMAR_0088	mmp_88	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0088	Background_Genome	-0.0937	1.9758e-01	2.9637e-01	NO
MMAR_0722	mmp_722	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0722	Background_Genome	-0.1406	1.9754e-01	2.9637e-01	NO
MMAR_0945	mmp_945	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0945	Background_Genome	0.1459	1.9756e-01	2.9637e-01	NO
MMAR_0567	mmp_567	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0567	Background_Genome	-0.1537	1.9886e-01	2.9792e-01	NO
MMAR_0629	mmp_629	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0629	Background_Genome	-0.1253	2.0149e-01	3.0110e-01	NO
MMAR_0818	mmp_818	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0818	Background_Genome	-0.1570	2.0139e-01	3.0110e-01	NO
MMAR_0309	mmp_309	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0309	Background_Genome	0.1068	2.0305e-01	3.0202e-01	NO
MMAR_0429	mmp_429	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0429	Background_Genome	-0.2134	2.0268e-01	3.0202e-01	NO
MMAR_0475	mmp_475	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0475	Background_Genome	0.1040	2.0311e-01	3.0202e-01	NO
MMAR_0884	mmp_884	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0884	Background_Genome	-0.1312	2.0240e-01	3.0202e-01	NO
MMAR_0742	mmp_742	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0742	Background_Genome	0.0806	2.0422e-01	3.0329e-01	NO
MMAR_0483	mmp_483	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0483	Background_Genome	0.1830	2.0585e-01	3.0534e-01	NO
MMAR_0382	mmp_382	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0382	Background_Genome	-0.1531	2.0629e-01	3.0555e-01	NO
MMAR_1090	mmp_1090	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1090	Background_Genome	0.1177	2.0650e-01	3.0555e-01	NO
MMAR_0329	mmp_329	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0329	Background_Genome	-0.0706	2.0774e-01	3.0700e-01	NO
MMAR_0953	mmp_953	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0953	Background_Genome	-0.1502	2.1262e-01	3.1383e-01	NO
MMAR_0770	mmp_770	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0770	Background_Genome	-0.1404	2.1320e-01	3.1430e-01	NO
MMAR_0135	mmp_135	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0135	Background_Genome	-0.1254	2.1412e-01	3.1527e-01	NO
MMAR_1155	mmp_1155	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1155	Background_Genome	0.1120	2.1539e-01	3.1675e-01	NO
MMAR_1069	mmp_1069	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1069	Background_Genome	0.2003	2.1758e-01	3.1958e-01	NO
MMAR_3979	trxC	Thioredoxin TrxC	Oxidative_Stress	0.1382	2.2013e-01	3.2293e-01	NO
MMAR_0138	mmp_138	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0138	Background_Genome	0.2145	2.2302e-01	3.2677e-01	NO
MMAR_0736	mmp_736	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0736	Background_Genome	0.1327	2.2627e-01	3.3113e-01	NO
MMAR_0717	mmp_717	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0717	Background_Genome	0.1584	2.2874e-01	3.3433e-01	NO
MMAR_0488	mmp_488	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0488	Background_Genome	-0.1536	2.3055e-01	3.3654e-01	NO
MMAR_0762	mmp_762	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0762	Background_Genome	0.1292	2.3081e-01	3.3654e-01	NO
MMAR_0401	mmp_401	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0401	Background_Genome	-0.1890	2.3270e-01	3.3888e-01	NO
MMAR_0588	mmp_588	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0588	Background_Genome	-0.0518	2.3491e-01	3.4168e-01	NO
MMAR_1008	mmp_1008	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1008	Background_Genome	0.0998	2.3651e-01	3.4359e-01	NO
MMAR_0473	mmp_473	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0473	Background_Genome	0.1428	2.3727e-01	3.4386e-01	NO
MMAR_0809	mmp_809	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0809	Background_Genome	-0.0803	2.3708e-01	3.4386e-01	NO
MMAR_2434	fbpB	Antigen 85B mycolyltransferase FbpB	Cell_Wall_Lipids	-0.1147	2.3945e-01	3.4650e-01	NO
MMAR_1134	mmp_1134	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1134	Background_Genome	-0.1014	2.3966e-01	3.4650e-01	NO
MMAR_0142	mmp_142	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0142	Background_Genome	0.0692	2.4082e-01	3.4775e-01	NO
MMAR_0417	mmp_417	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0417	Background_Genome	-0.1442	2.4195e-01	3.4896e-01	NO
MMAR_0676	mmp_676	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0676	Background_Genome	0.1319	2.4273e-01	3.4967e-01	NO
MMAR_0856	mmp_856	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0856	Background_Genome	-0.0432	2.4428e-01	3.5148e-01	NO
MMAR_0709	mmp_709	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0709	Background_Genome	-0.1153	2.4609e-01	3.5333e-01	NO
MMAR_0726	mmp_726	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0726	Background_Genome	0.0774	2.4615e-01	3.5333e-01	NO
MMAR_0366	mmp_366	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0366	Background_Genome	0.0946	2.4755e-01	3.5491e-01	NO
MMAR_1055	mmp_1055	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1055	Background_Genome	0.1211	2.4948e-01	3.5726e-01	NO
MMAR_0538	mmp_538	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0538	Background_Genome	0.0740	2.5046e-01	3.5822e-01	NO
MMAR_0515	mmp_515	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0515	Background_Genome	0.0601	2.5229e-01	3.6041e-01	NO
MMAR_1804	sigE	ECF RNA polymerase sigma factor SigE (envelope stress)	DosR_Stress	0.1116	2.5309e-01	3.6112e-01	NO
MMAR_0075	mmp_75	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0075	Background_Genome	0.1461	2.5528e-01	3.6339e-01	NO
MMAR_0786	mmp_786	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0786	Background_Genome	-0.1591	2.5505e-01	3.6339e-01	NO
MMAR_0975	mmp_975	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0975	Background_Genome	0.0999	2.5687e-01	3.6522e-01	NO
MMAR_0221	mmp_221	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0221	Background_Genome	-0.1000	2.5879e-01	3.6690e-01	NO
MMAR_0414	mmp_414	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0414	Background_Genome	-0.1286	2.5927e-01	3.6690e-01	NO
MMAR_0652	mmp_652	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0652	Background_Genome	-0.1104	2.5892e-01	3.6690e-01	NO
MMAR_0757	mmp_757	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0757	Background_Genome	-0.1238	2.5923e-01	3.6690e-01	NO
MMAR_0502	mmp_502	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0502	Background_Genome	0.2173	2.6034e-01	3.6798e-01	NO
MMAR_0202	mmp_202	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0202	Background_Genome	-0.0854	2.6387e-01	3.7252e-01	NO
MMAR_0263	mmp_263	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0263	Background_Genome	-0.0799	2.6507e-01	3.7377e-01	NO
MMAR_0754	mmp_754	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0754	Background_Genome	-0.0366	2.6773e-01	3.7621e-01	NO
MMAR_0833	mmp_833	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0833	Background_Genome	0.0764	2.6729e-01	3.7621e-01	NO
MMAR_0943	mmp_943	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0943	Background_Genome	-0.1612	2.6773e-01	3.7621e-01	NO
MMAR_0657	mmp_657	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0657	Background_Genome	-0.1084	2.6981e-01	3.7838e-01	NO
MMAR_0773	mmp_773	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0773	Background_Genome	-0.1194	2.6991e-01	3.7838e-01	NO
MMAR_0537	mmp_537	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0537	Background_Genome	-0.1418	2.7261e-01	3.8171e-01	NO
MMAR_0912	atpD	ATP synthase F1 delta subunit	Downregulated_Metabolism	-0.1223	2.7296e-01	3.8177e-01	NO
MMAR_0810	mmp_810	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0810	Background_Genome	0.1034	2.7348e-01	3.8204e-01	NO
MMAR_0823	mmp_823	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0823	Background_Genome	0.1196	2.7425e-01	3.8267e-01	NO
MMAR_1009	mmp_1009	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1009	Background_Genome	0.1783	2.7676e-01	3.8573e-01	NO
MMAR_1063	mmp_1063	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1063	Background_Genome	0.1701	2.7754e-01	3.8637e-01	NO
MMAR_0108	mmp_108	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0108	Background_Genome	0.1762	2.7926e-01	3.8831e-01	NO
MMAR_0176	mmp_176	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0176	Background_Genome	0.1181	2.7969e-01	3.8846e-01	NO
MMAR_0565	mmp_565	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0565	Background_Genome	-0.1731	2.8343e-01	3.9275e-01	NO
MMAR_0684	mmp_684	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0684	Background_Genome	-0.1278	2.8325e-01	3.9275e-01	NO
MMAR_1002	mmp_1002	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1002	Background_Genome	0.1052	2.8444e-01	3.9369e-01	NO
MMAR_0910	atpA	ATP synthase F1 alpha subunit	Downregulated_Metabolism	-0.1027	2.8684e-01	3.9656e-01	NO
MMAR_0522	mmp_522	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0522	Background_Genome	0.1446	2.8721e-01	3.9661e-01	NO
MMAR_0638	sodC	Superoxide dismutase SodC (Cu/Zn envelope enzyme)	Oxidative_Stress	0.0805	2.9028e-01	3.9992e-01	NO
MMAR_0163	mmp_163	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0163	Background_Genome	0.0874	2.8995e-01	3.9992e-01	NO
MMAR_1038	mmp_1038	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1038	Background_Genome	0.0879	2.9092e-01	4.0035e-01	NO
MMAR_0095	mmp_95	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0095	Background_Genome	0.1104	2.9470e-01	4.0508e-01	NO
MMAR_0912	mmp_912	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0912	Background_Genome	-0.1162	2.9514e-01	4.0522e-01	NO
MMAR_0960	mmp_960	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0960	Background_Genome	0.1390	2.9580e-01	4.0567e-01	NO
MMAR_0065	mmp_65	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0065	Background_Genome	0.1059	2.9894e-01	4.0912e-01	NO
MMAR_0395	mmp_395	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0395	Background_Genome	0.1051	2.9921e-01	4.0912e-01	NO
MMAR_0534	mmp_534	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0534	Background_Genome	0.1315	2.9934e-01	4.0912e-01	NO
MMAR_4670	whiB3	Redox-sensing transcription regulator WhiB3	DosR_Stress	0.1635	2.9993e-01	4.0946e-01	NO
MMAR_1189	mmp_1189	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1189	Background_Genome	-0.0951	3.0231e-01	4.1224e-01	NO
MMAR_1179	mmp_1179	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1179	Background_Genome	0.0543	3.0311e-01	4.1286e-01	NO
MMAR_0811	mmp_811	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0811	Background_Genome	0.1189	3.0582e-01	4.1608e-01	NO
MMAR_0442	mmp_442	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0442	Background_Genome	0.0471	3.0708e-01	4.1637e-01	NO
MMAR_0687	mmp_687	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0687	Background_Genome	-0.0834	3.0644e-01	4.1637e-01	NO
MMAR_0895	mmp_895	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0895	Background_Genome	0.1071	3.0706e-01	4.1637e-01	NO
MMAR_1003	mmp_1003	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1003	Background_Genome	-0.0673	3.0934e-01	4.1898e-01	NO
MMAR_1051	mmp_1051	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1051	Background_Genome	0.1343	3.0969e-01	4.1898e-01	NO
MMAR_2350	nuoA	NADH-quinone oxidoreductase subunit A	Downregulated_Metabolism	-0.0760	3.1260e-01	4.2243e-01	NO
MMAR_0505	mmp_505	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0505	Background_Genome	-0.0722	3.1302e-01	4.2253e-01	NO
MMAR_0407	mmp_407	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0407	Background_Genome	0.0892	3.1361e-01	4.2284e-01	NO
MMAR_0211	mmp_211	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0211	Background_Genome	0.0787	3.1505e-01	4.2383e-01	NO
MMAR_0364	mmp_364	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0364	Background_Genome	-0.0625	3.1501e-01	4.2383e-01	NO
MMAR_2760	inhA	Enoyl-ACP reductase InhA (FAS-II cycle)	Cell_Wall_Lipids	-0.1163	3.1553e-01	4.2390e-01	NO
MMAR_0668	mmp_668	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0668	Background_Genome	-0.1202	3.1581e-01	4.2390e-01	NO
MMAR_1186	mmp_1186	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1186	Background_Genome	0.1210	3.1635e-01	4.2415e-01	NO
MMAR_0514	mmp_514	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0514	Background_Genome	-0.0662	3.1761e-01	4.2442e-01	NO
MMAR_0877	mmp_877	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0877	Background_Genome	-0.1265	3.1755e-01	4.2442e-01	NO
MMAR_1193	mmp_1193	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1193	Background_Genome	0.0969	3.1757e-01	4.2442e-01	NO
MMAR_0760	mmp_760	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0760	Background_Genome	-0.0856	3.2044e-01	4.2772e-01	NO
MMAR_0167	mmp_167	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0167	Background_Genome	-0.0618	3.2221e-01	4.2961e-01	NO
MMAR_0374	mmp_374	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0374	Background_Genome	0.0937	3.2495e-01	4.3279e-01	NO
MMAR_1097	mmp_1097	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1097	Background_Genome	-0.1244	3.2585e-01	4.3350e-01	NO
